price_model,k,box_lo,box_hi,delivery_start,total_charge_MWh,total_discharge_MWh,sat_hours,total_cost
single,0,0.15,0.85,2018-01-19 00:00:00+00:00,10.526315789473683,9.5,0,3707.5380650972393
single,0,0.2,0.8,2018-01-19 00:00:00+00:00,10.526315789473683,9.5,0,3707.5380650972393
single,0,0.25,0.75,2018-01-19 00:00:00+00:00,10.526315789473683,9.5,0,3707.5380650972393
single,0,0.3,0.7,2018-01-19 00:00:00+00:00,10.526315789473683,9.5,0,3707.5380650972393
single,0,0.35,0.65,2018-01-19 00:00:00+00:00,10.526315789473683,9.5,0,3707.5380650972393
dual,0,0.05,0.95,2018-01-19 00:00:00+00:00,11.544552840958126,10.40235361738768,3,3842.9582617303354
dual,0,0.1,0.9,2018-01-19 00:00:00+00:00,11.256088799385877,10.071425540597897,6,3804.787991912373
dual,0,0.15,0.85,2018-01-19 00:00:00+00:00,11.112620964711388,9.977053963598232,6,3779.931682971038
dual,0,0.2,0.8,2018-01-19 00:00:00+00:00,11.207846617524577,10.037976692479262,8,3779.1242155637215
dual,0,0.25,0.75,2018-01-19 00:00:00+00:00,11.045732011782793,9.938147709511563,13,3807.973878576353
dual,0,0.3,0.7,2018-01-19 00:00:00+00:00,10.48812321680514,9.555697971846973,14,3833.8627124015647
dual,0,0.35,0.65,2018-01-19 00:00:00+00:00,12.455902622769745,11.336452117049694,18,4060.991076181835
single,0,0.05,0.95,2018-01-20 00:00:00+00:00,10.421052631578949,9.405,0,4361.484032848905
single,0,0.1,0.9,2018-01-20 00:00:00+00:00,10.421052631578949,9.405,0,4361.484032848905
single,0,0.15,0.85,2018-01-20 00:00:00+00:00,10.421052631578949,9.405,0,4361.484032848905
single,0,0.2,0.8,2018-01-20 00:00:00+00:00,10.421052631578949,9.405,0,4361.484032848905
single,0,0.25,0.75,2018-01-20 00:00:00+00:00,10.421052631578949,9.405,0,4361.484032848905
single,0,0.3,0.7,2018-01-20 00:00:00+00:00,10.421052631578949,9.405,0,4361.484032848905
single,0,0.35,0.65,2018-01-20 00:00:00+00:00,10.421052631578949,9.405,0,4361.484032848905
dual,0,0.05,0.95,2018-01-20 00:00:00+00:00,9.552786427680719,8.621389750981848,0,4435.32873596878
dual,0,0.1,0.9,2018-01-20 00:00:00+00:00,10.136324200152023,9.1480325906372,3,4449.9138313838375
dual,0,0.15,0.85,2018-01-20 00:00:00+00:00,9.853728070983816,8.892989584062892,4,4449.440547508627
dual,0,0.2,0.8,2018-01-20 00:00:00+00:00,9.595532907109062,8.826894583274699,8,4685.544137480618
dual,0,0.25,0.75,2018-01-20 00:00:00+00:00,9.151547264475534,8.382419069296505,14,4669.662498102845
dual,0,0.3,0.7,2018-01-20 00:00:00+00:00,9.384098209983797,8.602685196407611,14,4670.983860874854
dual,0,0.35,0.65,2018-01-20 00:00:00+00:00,9.934843779973626,9.073748427520623,16,4663.608656343792
single,0,0.05,0.95,2018-01-21 00:00:00+00:00,10.526315789473683,9.5,0,4056.9885170669604
single,0,0.1,0.9,2018-01-21 00:00:00+00:00,10.526315789473683,9.5,0,4056.9885170669604
single,0,0.15,0.85,2018-01-21 00:00:00+00:00,10.526315789473683,9.5,0,4056.9885170669604
single,0,0.2,0.8,2018-01-21 00:00:00+00:00,10.526315789473683,9.5,0,4056.9885170669604
single,0,0.25,0.75,2018-01-21 00:00:00+00:00,10.526315789473683,9.5,0,4056.9885170669604
single,0,0.3,0.7,2018-01-21 00:00:00+00:00,10.526315789473683,9.5,0,4056.9885170669604
single,0,0.35,0.65,2018-01-21 00:00:00+00:00,10.526315789473683,9.5,0,4056.9885170669604
dual,0,0.05,0.95,2018-01-21 00:00:00+00:00,10.414125860803816,9.38167278066542,2,4097.241744707418
dual,0,0.1,0.9,2018-01-21 00:00:00+00:00,10.54188320675118,9.392555300880048,1,4094.5206054494583
dual,0,0.15,0.85,2018-01-21 00:00:00+00:00,10.565859641200653,9.32706491691235,3,4088.3757777230285
dual,0,0.2,0.8,2018-01-21 00:00:00+00:00,10.32839869880297,9.03093901998072,6,4073.6244834530507
dual,0,0.25,0.75,2018-01-21 00:00:00+00:00,10.410759692252595,9.115004985824918,8,4082.376510090177
dual,0,0.3,0.7,2018-01-21 00:00:00+00:00,10.220762471382526,8.926252979454292,8,4109.083816776013
dual,0,0.35,0.65,2018-01-21 00:00:00+00:00,13.434759714232833,12.070013715086326,14,4183.521603214897
single,0,0.05,0.95,2018-01-22 00:00:00+00:00,8.421052631578947,7.6000000000000005,0,3734.422585211163
single,0,0.1,0.9,2018-01-22 00:00:00+00:00,8.421052631578947,7.6000000000000005,0,3734.422585211163
single,0,0.15,0.85,2018-01-22 00:00:00+00:00,8.421052631578947,7.6000000000000005,0,3734.422585211163
single,0,0.2,0.8,2018-01-22 00:00:00+00:00,8.421052631578947,7.6000000000000005,0,3734.422585211163
single,0,0.25,0.75,2018-01-22 00:00:00+00:00,8.421052631578947,7.6000000000000005,0,3734.422585211163
single,0,0.3,0.7,2018-01-22 00:00:00+00:00,8.421052631578947,7.6000000000000005,0,3734.422585211163
single,0,0.35,0.65,2018-01-22 00:00:00+00:00,8.421052631578947,7.6000000000000005,0,3734.422585211163
dual,0,0.05,0.95,2018-01-22 00:00:00+00:00,8.57837763427722,7.741985814935192,0,3883.1993932740343
dual,0,0.1,0.9,2018-01-22 00:00:00+00:00,8.460077041359485,7.635219529826934,0,3850.3049067990114
dual,0,0.15,0.85,2018-01-22 00:00:00+00:00,8.517823624405134,7.691008700995959,3,3839.5030134240683
dual,0,0.2,0.8,2018-01-22 00:00:00+00:00,8.118025646245712,7.3528934394684455,3,3831.814760556327
dual,0,0.25,0.75,2018-01-22 00:00:00+00:00,8.913360988468089,8.405950664145777,6,3874.1745747205036
dual,0,0.3,0.7,2018-01-22 00:00:00+00:00,8.979370759107422,8.499832559200183,6,3896.8613345559856
dual,0,0.35,0.65,2018-01-22 00:00:00+00:00,14.242760084630829,11.85425563276549,11,4154.739196506349
single,0,0.05,0.95,2018-01-23 00:00:00+00:00,10.526315789473685,9.5,0,3778.195750037437
single,0,0.1,0.9,2018-01-23 00:00:00+00:00,10.526315789473685,9.5,0,3778.195750037437
single,0,0.15,0.85,2018-01-23 00:00:00+00:00,10.526315789473685,9.5,0,3778.195750037437
single,0,0.2,0.8,2018-01-23 00:00:00+00:00,10.526315789473685,9.5,0,3778.195750037437
single,0,0.25,0.75,2018-01-23 00:00:00+00:00,10.526315789473685,9.5,0,3778.195750037437
single,0,0.3,0.7,2018-01-23 00:00:00+00:00,10.526315789473685,9.5,0,3778.195750037437
single,0,0.35,0.65,2018-01-23 00:00:00+00:00,10.526315789473685,9.5,0,3778.195750037437
dual,0,0.05,0.95,2018-01-23 00:00:00+00:00,10.317898611697007,9.311903497056548,0,3844.0368737515428
dual,0,0.1,0.9,2018-01-23 00:00:00+00:00,9.834713290404986,8.8758287445905,0,3847.4083509798206
dual,0,0.15,0.85,2018-01-23 00:00:00+00:00,9.60297601760934,8.660125517707492,1,3844.1536462288586
dual,0,0.2,0.8,2018-01-23 00:00:00+00:00,9.418210944159904,8.43985806451562,3,3847.0035434723977
dual,0,0.25,0.75,2018-01-23 00:00:00+00:00,9.281008766390876,7.999538802981014,11,3863.9223545443974
dual,0,0.3,0.7,2018-01-23 00:00:00+00:00,9.124134956476318,7.928068926962526,11,3855.6803087679186
dual,0,0.35,0.65,2018-01-23 00:00:00+00:00,12.528395891173398,10.977245294563108,15,3889.4119846594012
single,0,0.05,0.95,2018-01-24 00:00:00+00:00,12.31578947368421,11.115,0,3841.9744465968806
single,0,0.1,0.9,2018-01-24 00:00:00+00:00,12.31578947368421,11.115,0,3841.9744465968806
single,0,0.15,0.85,2018-01-24 00:00:00+00:00,12.31578947368421,11.115,0,3841.9744465968806
single,0,0.2,0.8,2018-01-24 00:00:00+00:00,12.31578947368421,11.115,0,3841.9744465968806
single,0,0.25,0.75,2018-01-24 00:00:00+00:00,12.31578947368421,11.115,0,3841.9744465968806
single,0,0.3,0.7,2018-01-24 00:00:00+00:00,12.31578947368421,11.115,0,3841.9744465968806
single,0,0.35,0.65,2018-01-24 00:00:00+00:00,12.31578947368421,11.115,0,3841.9744465968806
dual,0,0.05,0.95,2018-01-24 00:00:00+00:00,11.051790061960382,10.001208730345981,3,3876.3454860135344
dual,0,0.1,0.9,2018-01-24 00:00:00+00:00,10.961772854360955,9.791108699920617,4,3874.556616385184
dual,0,0.15,0.85,2018-01-24 00:00:00+00:00,10.458285291994226,9.356512311134573,6,3882.290768461361
dual,0,0.2,0.8,2018-01-24 00:00:00+00:00,10.704239667369965,9.58911854295294,6,3862.925073012196
dual,0,0.25,0.75,2018-01-24 00:00:00+00:00,11.728726754501684,10.463319510260575,12,4081.0554820279294
dual,0,0.3,0.7,2018-01-24 00:00:00+00:00,12.46408449780053,10.82856827392972,14,4076.702836507893
dual,0,0.35,0.65,2018-01-24 00:00:00+00:00,12.819975465040214,11.122531727848822,17,4057.671924071976
single,0,0.05,0.95,2018-01-25 00:00:00+00:00,14.321329639889196,12.925,0,3538.1832652443914
single,0,0.1,0.9,2018-01-25 00:00:00+00:00,14.321329639889196,12.925,0,3538.1832652443914
single,0,0.15,0.85,2018-01-25 00:00:00+00:00,14.321329639889196,12.925,0,3538.1832652443914
single,0,0.2,0.8,2018-01-25 00:00:00+00:00,14.321329639889196,12.925,0,3538.1832652443914
single,0,0.25,0.75,2018-01-25 00:00:00+00:00,14.321329639889196,12.925,0,3538.1832652443914
single,0,0.3,0.7,2018-01-25 00:00:00+00:00,14.321329639889196,12.925,0,3538.1832652443914
single,0,0.35,0.65,2018-01-25 00:00:00+00:00,14.321329639889196,12.925,0,3538.1832652443914
dual,0,0.05,0.95,2018-01-25 00:00:00+00:00,11.897472675361257,10.848104848532216,5,3723.535946614436
dual,0,0.1,0.9,2018-01-25 00:00:00+00:00,11.785944973124431,10.697086104308935,4,3717.1759259369196
dual,0,0.15,0.85,2018-01-25 00:00:00+00:00,11.817709132822241,10.580068671032468,4,3703.6864082526913
dual,0,0.2,0.8,2018-01-25 00:00:00+00:00,12.033342037938404,10.692758805845168,4,3713.796860303463
dual,0,0.25,0.75,2018-01-25 00:00:00+00:00,13.728553071397737,12.228969094851308,6,3834.0180526200356
dual,0,0.3,0.7,2018-01-25 00:00:00+00:00,14.78111909353215,13.160043970255662,7,3848.7537150531107
dual,0,0.35,0.65,2018-01-25 00:00:00+00:00,17.066931993119102,15.431033099155407,11,3891.423958603108
single,0,0.05,0.95,2018-01-26 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3799.5824372116454
single,0,0.1,0.9,2018-01-26 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3799.5824372116454
single,0,0.15,0.85,2018-01-26 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3799.5824372116454
single,0,0.2,0.8,2018-01-26 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3799.5824372116454
single,0,0.25,0.75,2018-01-26 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3799.5824372116454
single,0,0.3,0.7,2018-01-26 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3799.5824372116454
single,0,0.35,0.65,2018-01-26 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3799.5824372116454
dual,0,0.05,0.95,2018-01-26 00:00:00+00:00,10.134039807465037,9.145970926237194,0,4013.8711912915373
dual,0,0.1,0.9,2018-01-26 00:00:00+00:00,9.41785106801116,8.499610588880074,0,4010.838942049253
dual,0,0.15,0.85,2018-01-26 00:00:00+00:00,8.911072159701376,8.042242624130493,0,4010.9626117388098
dual,0,0.2,0.8,2018-01-26 00:00:00+00:00,8.364585301564478,7.631754479004695,3,4016.4523010183457
dual,0,0.25,0.75,2018-01-26 00:00:00+00:00,8.999661486652633,8.085747237284675,7,4079.6954263091984
dual,0,0.3,0.7,2018-01-26 00:00:00+00:00,8.991906264672657,8.194998557875287,7,4098.812340286522
dual,0,0.35,0.65,2018-01-26 00:00:00+00:00,10.793016930683063,9.912148606330025,11,4209.170985020985
single,0,0.05,0.95,2018-01-27 00:00:00+00:00,10.637119113573409,9.6,0,3679.8061443190536
single,0,0.1,0.9,2018-01-27 00:00:00+00:00,10.637119113573409,9.6,0,3679.8061443190536
single,0,0.15,0.85,2018-01-27 00:00:00+00:00,10.637119113573409,9.6,0,3679.8061443190536
single,0,0.2,0.8,2018-01-27 00:00:00+00:00,10.637119113573409,9.6,0,3679.8061443190536
single,0,0.25,0.75,2018-01-27 00:00:00+00:00,10.637119113573409,9.6,0,3679.8061443190536
single,0,0.3,0.7,2018-01-27 00:00:00+00:00,10.637119113573409,9.6,0,3679.8061443190536
single,0,0.35,0.65,2018-01-27 00:00:00+00:00,10.637119113573409,9.6,0,3679.8061443190536
dual,0,0.05,0.95,2018-01-27 00:00:00+00:00,11.009351592545684,9.935939812272482,0,3717.340744528532
dual,0,0.1,0.9,2018-01-27 00:00:00+00:00,10.63776944671255,9.600586925658074,0,3718.32611329191
dual,0,0.15,0.85,2018-01-27 00:00:00+00:00,10.651702430858279,9.613161443849597,0,3711.3007992876433
dual,0,0.2,0.8,2018-01-27 00:00:00+00:00,10.646491798116324,9.58398804167816,1,3709.625698819107
dual,0,0.25,0.75,2018-01-27 00:00:00+00:00,10.759637207581045,9.535888323310132,8,3821.2289263859516
dual,0,0.3,0.7,2018-01-27 00:00:00+00:00,10.689064681212441,9.443123245342925,7,3845.7597476061833
dual,0,0.35,0.65,2018-01-27 00:00:00+00:00,10.672778692485297,9.831413269170481,16,3814.991488231621
single,0,0.05,0.95,2018-01-28 00:00:00+00:00,10.321329639889196,9.315,0,3431.1403668104904
single,0,0.1,0.9,2018-01-28 00:00:00+00:00,10.321329639889196,9.315,0,3431.1403668104904
single,0,0.15,0.85,2018-01-28 00:00:00+00:00,10.321329639889196,9.315,0,3431.1403668104904
single,0,0.2,0.8,2018-01-28 00:00:00+00:00,10.321329639889196,9.315,0,3431.1403668104904
single,0,0.25,0.75,2018-01-28 00:00:00+00:00,10.321329639889196,9.315,0,3431.1403668104904
single,0,0.3,0.7,2018-01-28 00:00:00+00:00,10.321329639889196,9.315,0,3431.1403668104904
single,0,0.35,0.65,2018-01-28 00:00:00+00:00,10.321329639889196,9.315,0,3431.1403668104904
dual,0,0.05,0.95,2018-01-28 00:00:00+00:00,11.983402351053645,10.815020621825914,2,3579.1581552522384
dual,0,0.1,0.9,2018-01-28 00:00:00+00:00,12.242167821198505,11.008148137396415,5,3579.1926075240217
dual,0,0.15,0.85,2018-01-28 00:00:00+00:00,12.089878291176628,10.822532595949406,7,3569.593010122703
dual,0,0.2,0.8,2018-01-28 00:00:00+00:00,11.666953995912575,10.429564209220285,10,3577.8412836642774
dual,0,0.25,0.75,2018-01-28 00:00:00+00:00,11.543913558053228,10.33344264740837,15,3574.2822099607197
dual,0,0.3,0.7,2018-01-28 00:00:00+00:00,11.056423648860795,10.073731525355472,17,3593.9245355201674
dual,0,0.35,0.65,2018-01-28 00:00:00+00:00,7.508195549341892,6.873112421790298,24,3736.9082434573943
single,0,0.05,0.95,2018-01-29 00:00:00+00:00,10.858725761772853,9.8,0,3369.6482321570375
single,0,0.1,0.9,2018-01-29 00:00:00+00:00,10.858725761772853,9.8,0,3369.6482321570375
single,0,0.15,0.85,2018-01-29 00:00:00+00:00,10.858725761772853,9.8,0,3369.6482321570375
single,0,0.2,0.8,2018-01-29 00:00:00+00:00,10.858725761772853,9.8,0,3369.6482321570375
single,0,0.25,0.75,2018-01-29 00:00:00+00:00,10.858725761772853,9.8,0,3369.6482321570375
single,0,0.3,0.7,2018-01-29 00:00:00+00:00,10.858725761772853,9.8,0,3369.6482321570375
single,0,0.35,0.65,2018-01-29 00:00:00+00:00,10.858725761772853,9.8,0,3369.6482321570375
dual,0,0.05,0.95,2018-01-29 00:00:00+00:00,11.423400228410912,10.309618706140848,0,3427.310346078711
dual,0,0.1,0.9,2018-01-29 00:00:00+00:00,10.894299499142605,9.8321052979762,0,3416.376335209392
dual,0,0.15,0.85,2018-01-29 00:00:00+00:00,10.700777617391465,9.657451799695796,3,3424.3418159050348
dual,0,0.2,0.8,2018-01-29 00:00:00+00:00,10.30137090978689,9.315571334967975,3,3439.1708083666376
dual,0,0.25,0.75,2018-01-29 00:00:00+00:00,10.604896734875059,9.88040455454918,10,3555.404707842604
dual,0,0.3,0.7,2018-01-29 00:00:00+00:00,10.62012970654764,9.924941720014603,11,3536.04123169023
dual,0,0.35,0.65,2018-01-29 00:00:00+00:00,13.18699510261807,12.123273078496606,17,3676.671249037288
single,0,0.05,0.95,2018-01-30 00:00:00+00:00,10.31578947368421,9.31,0,3807.9971077103887
single,0,0.1,0.9,2018-01-30 00:00:00+00:00,10.31578947368421,9.31,0,3807.997107710389
single,0,0.15,0.85,2018-01-30 00:00:00+00:00,10.31578947368421,9.31,0,3807.9971077103887
single,0,0.2,0.8,2018-01-30 00:00:00+00:00,10.31578947368421,9.31,0,3807.9971077103887
single,0,0.25,0.75,2018-01-30 00:00:00+00:00,10.31578947368421,9.31,0,3807.9971077103887
single,0,0.3,0.7,2018-01-30 00:00:00+00:00,10.315789473684209,9.31,0,3807.997107710389
single,0,0.35,0.65,2018-01-30 00:00:00+00:00,10.315789473684209,9.31,0,3807.997107710389
dual,0,0.05,0.95,2018-01-30 00:00:00+00:00,10.273075079450262,9.271450259203863,0,3859.849713160714
dual,0,0.1,0.9,2018-01-30 00:00:00+00:00,10.105716118865338,8.981026030233652,4,3866.848663544879
dual,0,0.15,0.85,2018-01-30 00:00:00+00:00,9.686932144171264,8.308470060813917,9,3883.170459715515
dual,0,0.2,0.8,2018-01-30 00:00:00+00:00,9.060731321948099,7.78838583620443,9,3892.6987345773264
dual,0,0.25,0.75,2018-01-30 00:00:00+00:00,8.110518665990755,6.863289644375172,14,3908.8430927384884
dual,0,0.3,0.7,2018-01-30 00:00:00+00:00,8.24974733419462,7.006629220328136,15,3905.3384483628183
dual,0,0.35,0.65,2018-01-30 00:00:00+00:00,9.334055899397747,7.997861080651769,17,3921.0679558872757
single,0,0.05,0.95,2018-01-31 00:00:00+00:00,10.526315789473685,9.5,0,3610.9447904256804
single,0,0.1,0.9,2018-01-31 00:00:00+00:00,10.526315789473685,9.5,0,3610.9447904256804
single,0,0.15,0.85,2018-01-31 00:00:00+00:00,10.526315789473685,9.5,0,3610.9447904256804
single,0,0.2,0.8,2018-01-31 00:00:00+00:00,10.526315789473685,9.5,0,3610.9447904256804
single,0,0.25,0.75,2018-01-31 00:00:00+00:00,10.526315789473685,9.5,0,3610.9447904256804
single,0,0.3,0.7,2018-01-31 00:00:00+00:00,10.526315789473685,9.5,0,3610.9447904256804
single,0,0.35,0.65,2018-01-31 00:00:00+00:00,10.526315789473685,9.5,0,3610.9447904256804
dual,0,0.05,0.95,2018-01-31 00:00:00+00:00,10.664546053617952,9.624752813390202,0,3720.4429866743944
dual,0,0.1,0.9,2018-01-31 00:00:00+00:00,10.047314326695284,9.067701179842494,0,3715.3501997495296
dual,0,0.15,0.85,2018-01-31 00:00:00+00:00,9.890651214139437,8.925916610928855,2,3702.576024812956
dual,0,0.2,0.8,2018-01-31 00:00:00+00:00,9.832721546328456,8.828270434598645,3,3694.5461204629773
dual,0,0.25,0.75,2018-01-31 00:00:00+00:00,10.52793703330087,9.547120944860755,7,3786.984057261509
dual,0,0.3,0.7,2018-01-31 00:00:00+00:00,11.29843430682523,10.301587307805537,9,3834.512509187423
dual,0,0.35,0.65,2018-01-31 00:00:00+00:00,13.83512887618401,12.772574732208508,16,3944.6222706369567
single,0,0.05,0.95,2018-02-01 00:00:00+00:00,10.526315789473685,9.5,0,3308.267723136187
single,0,0.1,0.9,2018-02-01 00:00:00+00:00,10.526315789473685,9.5,0,3308.267723136187
single,0,0.15,0.85,2018-02-01 00:00:00+00:00,10.526315789473685,9.5,0,3308.267723136187
single,0,0.2,0.8,2018-02-01 00:00:00+00:00,10.526315789473685,9.5,0,3308.267723136187
single,0,0.25,0.75,2018-02-01 00:00:00+00:00,10.526315789473685,9.5,0,3308.267723136187
single,0,0.3,0.7,2018-02-01 00:00:00+00:00,10.526315789473685,9.5,0,3308.267723136187
single,0,0.35,0.65,2018-02-01 00:00:00+00:00,10.526315789473685,9.5,0,3308.267723136187
dual,0,0.05,0.95,2018-02-01 00:00:00+00:00,10.766029056405095,9.7163412234056,0,3449.4852785692706
dual,0,0.1,0.9,2018-02-01 00:00:00+00:00,10.409689216831383,9.272500006393013,9,3451.3709946850317
dual,0,0.15,0.85,2018-02-01 00:00:00+00:00,10.132203503930764,8.99234912441981,13,3458.186205698946
dual,0,0.2,0.8,2018-02-01 00:00:00+00:00,9.98459295025503,8.731032170377791,13,3437.5297592569336
dual,0,0.25,0.75,2018-02-01 00:00:00+00:00,11.422283572435152,10.06219696723818,16,3512.051943950273
dual,0,0.3,0.7,2018-02-01 00:00:00+00:00,11.976090776576358,10.595759371443261,17,3560.0289466233016
dual,0,0.35,0.65,2018-02-01 00:00:00+00:00,14.598235417367743,13.406943123870729,20,3659.857785428938
single,0,0.05,0.95,2018-02-02 00:00:00+00:00,14.105263157894736,12.73,0,3675.888346773407
single,0,0.1,0.9,2018-02-02 00:00:00+00:00,14.105263157894736,12.73,0,3675.888346773407
single,0,0.15,0.85,2018-02-02 00:00:00+00:00,14.105263157894736,12.73,0,3675.888346773407
single,0,0.2,0.8,2018-02-02 00:00:00+00:00,14.105263157894736,12.73,0,3675.888346773407
single,0,0.25,0.75,2018-02-02 00:00:00+00:00,14.105263157894736,12.73,0,3675.888346773407
single,0,0.3,0.7,2018-02-02 00:00:00+00:00,14.105263157894736,12.73,0,3675.888346773407
single,0,0.35,0.65,2018-02-02 00:00:00+00:00,14.105263157894736,12.73,0,3675.888346773407
dual,0,0.05,0.95,2018-02-02 00:00:00+00:00,12.841150233860958,11.589138086059517,0,3749.5995060951914
dual,0,0.1,0.9,2018-02-02 00:00:00+00:00,12.726003417001541,11.48521808384389,0,3755.1959000039133
dual,0,0.15,0.85,2018-02-02 00:00:00+00:00,12.67121905427052,11.435775196479144,2,3730.363922444707
dual,0,0.2,0.8,2018-02-02 00:00:00+00:00,12.58144492386451,11.35475404378772,2,3723.107588854022
dual,0,0.25,0.75,2018-02-02 00:00:00+00:00,13.220992370105327,11.76807978803025,8,3985.4029456615485
dual,0,0.3,0.7,2018-02-02 00:00:00+00:00,12.868941071676659,11.669398872698203,10,4013.063444830689
dual,0,0.35,0.65,2018-02-02 00:00:00+00:00,14.036703455189981,12.137221024948586,15,4151.9918277232755
single,0,0.05,0.95,2018-02-03 00:00:00+00:00,10.31578947368421,9.31,0,3723.4234184150264
single,0,0.1,0.9,2018-02-03 00:00:00+00:00,10.31578947368421,9.31,0,3723.4234184150264
single,0,0.15,0.85,2018-02-03 00:00:00+00:00,10.31578947368421,9.31,0,3723.4234184150264
single,0,0.2,0.8,2018-02-03 00:00:00+00:00,10.31578947368421,9.31,0,3723.4234184150264
single,0,0.25,0.75,2018-02-03 00:00:00+00:00,10.31578947368421,9.31,0,3723.4234184150264
single,0,0.3,0.7,2018-02-03 00:00:00+00:00,10.31578947368421,9.31,0,3723.4234184150264
single,0,0.35,0.65,2018-02-03 00:00:00+00:00,10.31578947368421,9.31,0,3723.4234184150264
dual,0,0.05,0.95,2018-02-03 00:00:00+00:00,8.798821602872763,8.107597846999617,2,4191.736907089597
dual,0,0.1,0.9,2018-02-03 00:00:00+00:00,8.739065711071204,8.204058703875983,2,4190.972340487137
dual,0,0.15,0.85,2018-02-03 00:00:00+00:00,8.689273956439674,8.101777769883785,6,4172.395221710176
dual,0,0.2,0.8,2018-02-03 00:00:00+00:00,8.8260457374207,8.021067157195256,6,4139.094181105359
dual,0,0.25,0.75,2018-02-03 00:00:00+00:00,9.436332670886454,8.604932456774439,11,4250.27609202844
dual,0,0.3,0.7,2018-02-03 00:00:00+00:00,9.010921618269437,8.1619662904365,10,4147.9022128854085
