datetime,prosumption,solar_irrad,panel_temp,ambient_temp,da,imb,imb_up,imb_down,da_fc,imb_fc,imb_up_fc,imb_down_fc
2019-01-12 15:00:00+00:00,3.31,22.13,9.3,8.22,48.749808,61.59,61.59,48.749808,48.749808,51.20961451601831,51.20961451601831,48.749808
2019-01-12 16:00:00+00:00,4.04,1.13,8.31,8.07,65.97819,83.5,83.5,65.97819,65.97819,76.00470182343578,76.00470182343578,65.97819
2019-01-12 17:00:00+00:00,5.05,0.0,7.84,8.02,84.054162,92.75,92.75,84.054162,84.054162,101.56294200783591,101.56294200783591,84.054162
2019-01-12 18:00:00+00:00,5.0,0.0,8.0,8.27,76.738122,76.59,76.738122,76.59,76.738122,84.52467623125291,84.52467623125291,76.738122
2019-01-12 19:00:00+00:00,4.45,0.0,8.12,8.48,67.18266,64.5,67.18266,64.5,67.18266,74.52729998432247,74.52729998432247,67.18266
2019-01-12 20:00:00+00:00,3.93,0.0,8.51,8.69,56.048004,33.055,56.048004,33.055,56.048004,33.88955261580443,56.048004,33.88955261580443
2019-01-12 21:00:00+00:00,3.47,0.0,8.71,8.86,52.800396,37.425,52.800396,37.425,52.800396,52.02090747630435,52.800396,52.02090747630435
2019-01-12 22:00:00+00:00,2.99,0.0,8.21,8.92,49.534944,54.760000000000005,54.760000000000005,49.534944,49.534944,60.857212364863805,60.857212364863805,49.534944
2019-01-12 23:00:00+00:00,2.56,0.0,8.34,8.95,52.086636,29.2,52.086636,29.2,52.086636,0.0,52.086636,0.0
2019-01-13 00:00:00+00:00,2.75,0.0,8.44,8.98,47.384742,38.42,47.384742,38.42,47.384742,35.18313272942789,47.384742,35.18313272942789
2019-01-13 01:00:00+00:00,2.45,0.0,8.4,8.98,39.640446,50.185,50.185,39.640446,39.640446,28.545366688264465,39.640446,28.545366688264465
2019-01-13 02:00:00+00:00,2.36,0.0,8.13,8.92,28.746684,27.475,28.746684,27.475,28.746684,33.92260165266724,33.92260165266724,28.746684
2019-01-13 03:00:00+00:00,2.14,0.0,8.02,8.88,29.737026,24.52,29.737026,24.52,29.737026,35.70857975060272,35.70857975060272,29.737026
2019-01-13 04:00:00+00:00,2.02,0.0,7.47,8.82,29.737026,17.259999999999998,29.737026,17.259999999999998,29.737026,26.766069116808616,29.737026,26.766069116808616
2019-01-13 05:00:00+00:00,1.95,0.0,7.93,8.79,24.865614,19.775,24.865614,19.775,24.865614,18.356370172875558,24.865614,18.356370172875558
2019-01-13 06:00:00+00:00,2.15,0.0,8.35,8.77,34.340778,21.615,34.340778,21.615,34.340778,41.83929792893768,41.83929792893768,34.340778
2019-01-13 07:00:00+00:00,2.34,0.0,7.54,8.73,32.886492,45.0,45.0,32.886492,32.886492,39.27956425036899,39.27956425036899,32.886492
2019-01-13 08:00:00+00:00,2.9,8.31,7.96,8.68,47.33121,52.36,52.36,47.33121,47.33121,49.96353776522484,49.96353776522484,47.33121
2019-01-13 09:00:00+00:00,3.64,47.38,8.52,8.77,56.413806,53.145,56.413806,53.145,56.413806,54.52074272304625,56.413806,54.52074272304625
2019-01-13 10:00:00+00:00,3.6900000000000004,95.12,9.27,9.01,59.572194,55.95,59.572194,55.95,59.572194,67.2926065226206,67.2926065226206,59.572194
2019-01-13 11:00:00+00:00,3.2600000000000002,141.19,11.8,9.25,59.482974,50.095,59.482974,50.095,59.482974,66.1592459068225,66.1592459068225,59.482974
2019-01-13 12:00:00+00:00,3.0200000000000005,169.56,13.68,9.47,64.425762,66.5,66.5,64.425762,64.425762,92.3807413217682,92.3807413217682,64.425762
2019-01-13 13:00:00+00:00,3.43,100.44,11.24,9.52,59.482974,28.5,59.482974,28.5,59.482974,66.59656768850206,66.59656768850206,59.482974
2019-01-13 14:00:00+00:00,1.83,47.27,16.44,9.28,56.494104,56.35,56.494104,56.35,56.494104,58.98520446184493,58.98520446184493,56.494104
2019-01-13 15:00:00+00:00,3.5300000000000002,15.82,11.92,9.16,54.540186,56.35,56.35,54.540186,54.540186,51.498357929331824,54.540186,51.498357929331824
2019-01-13 16:00:00+00:00,4.58,0.6,9.52,9.33,69.05628,59.055,69.05628,59.055,69.05628,61.92280158612826,69.05628,61.92280158612826
2019-01-13 17:00:00+00:00,5.34,0.0,9.37,9.44,85.240788,82.9,85.240788,82.9,85.240788,88.05244688433665,88.05244688433665,85.240788
2019-01-13 18:00:00+00:00,5.11,0.0,9.64,9.16,74.516544,47.25,74.516544,47.25,74.516544,79.64954177474883,79.64954177474883,74.516544
2019-01-13 19:00:00+00:00,4.49,0.0,9.65,8.54,64.336542,47.125,64.336542,47.125,64.336542,59.71996756134363,64.336542,59.71996756134363
2019-01-13 20:00:00+00:00,4.04,0.0,9.53,8.06,63.337278,47.0,63.337278,47.0,63.337278,54.96254813654312,63.337278,54.96254813654312
2019-01-13 21:00:00+00:00,3.42,0.0,9.54,7.7,56.47626,46.12,56.47626,46.12,56.47626,55.40810796079559,56.47626,55.40810796079559
2019-01-13 22:00:00+00:00,2.86,0.0,9.21,7.43,51.506706,42.55,51.506706,42.55,51.506706,30.84638641976064,51.506706,30.84638641976064
2019-01-13 23:00:00+00:00,2.28,0.0,8.9,7.29,43.414452,45.35,45.35,43.414452,43.414452,52.163912532846375,52.163912532846375,43.414452
2019-01-14 00:00:00+00:00,2.53,0.0,7.88,7.08,49.837113,44.975,49.837113,44.975,49.837113,56.30785529395628,56.30785529395628,49.837113
2019-01-14 01:00:00+00:00,2.38,0.0,7.47,6.93,49.632022,30.33,49.632022,30.33,49.632022,50.44216269763924,50.44216269763924,49.632022
2019-01-14 02:00:00+00:00,2.27,0.0,7.13,6.77,49.533935,30.0,49.533935,30.0,49.533935,51.94752053237772,51.94752053237772,49.533935
2019-01-14 03:00:00+00:00,2.1,0.0,7.45,6.49,49.730109,28.0,49.730109,28.0,49.730109,40.91227038886386,49.730109,40.91227038886386
2019-01-14 04:00:00+00:00,1.95,0.0,7.19,6.08,53.493083,26.555,53.493083,26.555,53.493083,62.22466549416089,62.22466549416089,53.493083
2019-01-14 05:00:00+00:00,1.99,0.0,6.65,5.86,59.360469,28.885,59.360469,28.885,59.360469,60.82231284419338,60.82231284419338,59.360469
2019-01-14 06:00:00+00:00,2.69,0.0,6.38,5.66,60.216501,68.0,68.0,60.216501,60.216501,53.65123730369508,60.216501,53.65123730369508
2019-01-14 07:00:00+00:00,3.47,0.0,5.19,5.39,57.585986,49.55,57.585986,49.55,57.585986,49.60332963828452,57.585986,49.60332963828452
2019-01-14 08:00:00+00:00,3.7600000000000002,21.84,3.84,5.24,60.475094,49.8,60.475094,49.8,60.475094,55.59807714811178,60.475094,55.59807714811178
2019-01-14 09:00:00+00:00,3.44,101.56,6.24,6.04,60.439426,48.684665,60.439426,48.684665,60.439426,55.28746961488181,60.439426,55.28746961488181
2019-01-14 10:00:00+00:00,3.45,178.31,8.31,7.03,66.369231,98.0,98.0,66.369231,66.369231,67.09981059558537,67.09981059558537,66.369231
2019-01-14 11:00:00+00:00,3.29,224.56,9.07,7.8,63.48904,122.5,122.5,63.48904,63.48904,70.47258140527984,70.47258140527984,63.48904
2019-01-14 12:00:00+00:00,3.19,234.38,9.68,8.15,60.154082,91.5,91.5,60.154082,60.154082,63.19042410741606,63.19042410741606,60.154082
2019-01-14 13:00:00+00:00,3.26,201.75,9.43,8.25,58.254761,64.75,64.75,58.254761,58.254761,58.94243936879012,58.94243936879012,58.254761
2019-01-14 14:00:00+00:00,3.21,141.44,9.47,8.1,56.649701,49.555,56.649701,49.555,56.649701,50.75424000390115,56.649701,50.75424000390115
2019-01-14 15:00:00+00:00,3.48,48.88,7.84,7.63,59.440722,51.0,59.440722,51.0,59.440722,60.62096350193025,60.62096350193025,59.440722
2019-01-14 16:00:00+00:00,4.19,1.69,7.06,6.45,78.20209,79.48,79.48,78.20209,78.20209,76.9196044070366,78.20209,76.9196044070366
2019-01-14 17:00:00+00:00,4.94,0.0,6.59,5.78,90.070617,119.7,119.7,90.070617,90.070617,101.75197311463408,101.75197311463408,90.070617
2019-01-14 18:00:00+00:00,5.07,0.0,6.31,5.64,75.286231,49.27,75.286231,49.27,75.286231,69.56902271333011,75.286231,69.56902271333011
2019-01-14 19:00:00+00:00,4.69,0.0,5.99,5.46,73.404744,78.95,78.95,73.404744,73.404744,81.88557355312693,81.88557355312693,73.404744
2019-01-14 20:00:00+00:00,4.17,0.0,5.11,5.09,57.719741,38.775,57.719741,38.775,57.719741,50.70074862079302,57.719741,50.70074862079302
2019-01-14 21:00:00+00:00,3.73,0.0,5.76,4.63,54.777131,71.45,71.45,54.777131,54.777131,56.04700161623779,56.04700161623779,54.777131
2019-01-14 22:00:00+00:00,3.12,0.0,6.13,4.44,50.91607,57.505,57.505,50.91607,50.91607,54.35866159206677,54.35866159206677,50.91607
2019-01-14 23:00:00+00:00,2.41,0.0,6.47,4.42,54.910886,46.8,54.910886,46.8,54.910886,51.54325809456512,54.910886,51.54325809456512
2019-01-15 00:00:00+00:00,2.57,0.0,6.41,4.92,55.831496,44.63,55.831496,44.63,55.831496,58.81801476528857,58.81801476528857,55.831496
2019-01-15 01:00:00+00:00,2.41,0.0,6.3,5.49,53.94176,50.3,53.94176,50.3,53.94176,59.62981093351179,59.62981093351179,53.94176
2019-01-15 02:00:00+00:00,2.29,0.0,6.1,5.75,47.669256,48.38,48.38,47.669256,47.669256,40.65072113099438,47.669256,40.65072113099438
2019-01-15 03:00:00+00:00,2.14,0.0,6.46,5.78,46.71108,51.99,51.99,46.71108,46.71108,39.99127265833609,46.71108,39.99127265833609
2019-01-15 04:00:00+00:00,2.0,0.0,6.72,5.99,46.66672,46.21,46.66672,46.21,46.66672,51.59429520439495,51.59429520439495,46.66672
2019-01-15 05:00:00+00:00,2.02,0.0,6.08,6.26,48.26368,38.63,48.26368,38.63,48.26368,56.1237229343161,56.1237229343161,48.26368
2019-01-15 06:00:00+00:00,2.67,0.0,5.3,6.71,59.539992,67.08,67.08,59.539992,59.539992,41.55858832029564,59.539992,41.55858832029564
2019-01-15 07:00:00+00:00,3.51,0.0,5.51,7.02,60.844176,48.97,60.844176,48.97,60.844176,64.15561645214164,64.15561645214164,60.844176
2019-01-15 08:00:00+00:00,3.85,6.18,6.52,7.3,60.427192,59.345,60.427192,59.345,60.427192,63.52270066929941,63.52270066929941,60.427192
2019-01-15 09:00:00+00:00,3.61,28.59,7.33,7.64,64.552672,80.0,80.0,64.552672,64.552672,55.91565397121066,64.552672,55.91565397121066
2019-01-15 10:00:00+00:00,3.25,65.28,9.23,8.01,60.799816,82.0,82.0,60.799816,60.799816,71.49378807027186,71.49378807027186,60.799816
2019-01-15 11:00:00+00:00,3.09,90.44,9.36,8.4,59.2206,80.0,80.0,59.2206,59.2206,59.9853006411894,59.9853006411894,59.2206
2019-01-15 12:00:00+00:00,2.7699999999999996,77.72,11.85,8.67,55.822624,49.0,55.822624,49.0,55.822624,62.544655076159145,62.544655076159145,55.822624
2019-01-15 13:00:00+00:00,3.2399999999999998,75.62,9.94,8.68,54.722496,49.0,54.722496,49.0,54.722496,53.65147649826109,54.722496,53.65147649826109
2019-01-15 14:00:00+00:00,3.18,60.86,10.58,8.65,51.94556,48.98,51.94556,48.98,51.94556,50.925463278643456,51.94556,50.925463278643456
2019-01-15 15:00:00+00:00,3.2600000000000002,25.69,8.03,8.52,58.847976,48.97,58.847976,48.97,58.847976,46.62837955085491,58.847976,46.62837955085491
2019-01-15 16:00:00+00:00,3.95,1.38,8.37,8.13,68.837848,49.0,68.837848,49.0,68.837848,89.44378978973786,89.44378978973786,68.837848
2019-01-15 17:00:00+00:00,4.79,0.0,6.86,7.74,78.481712,80.0,80.0,78.481712,78.481712,77.42875676809689,78.481712,77.42875676809689
2019-01-15 18:00:00+00:00,5.09,0.0,6.75,7.7,67.924032,66.0,67.924032,66.0,67.924032,77.45388759059882,77.45388759059882,67.924032
2019-01-15 19:00:00+00:00,4.74,0.0,7.71,7.57,64.836576,63.05,64.836576,63.05,64.836576,64.6331242397976,64.836576,64.6331242397976
2019-01-15 20:00:00+00:00,4.07,0.0,7.59,7.55,57.197784,60.99,60.99,57.197784,57.197784,36.577075340894055,57.197784,36.577075340894055
2019-01-15 21:00:00+00:00,3.66,0.0,7.47,7.59,51.785864,46.0,51.785864,46.0,51.785864,62.48883527614621,62.48883527614621,51.785864
2019-01-15 22:00:00+00:00,3.04,0.0,7.4,7.7,50.96964,28.5,50.96964,28.5,50.96964,44.13016456979846,50.96964,44.13016456979846
2019-01-15 23:00:00+00:00,2.36,0.0,7.88,7.81,52.681936,43.475,52.681936,43.475,52.681936,53.83613077948148,53.83613077948148,52.681936
2019-01-16 00:00:00+00:00,2.58,0.0,8.0,7.84,50.159995,36.04,50.159995,36.04,50.159995,49.416013887969584,50.159995,49.416013887969584
2019-01-16 01:00:00+00:00,2.39,0.0,8.05,7.84,49.65583,45.93000000000001,49.65583,45.93000000000001,49.65583,48.89261495147862,49.65583,48.89261495147862
2019-01-16 02:00:00+00:00,2.25,0.0,7.68,7.92,48.68288,57.355,57.355,48.68288,48.68288,34.04317109798226,48.68288,34.04317109798226
2019-01-16 03:00:00+00:00,2.1,0.0,7.64,7.9,48.61212,54.325,54.325,48.61212,48.61212,41.779481046291096,48.61212,41.779481046291096
2019-01-16 04:00:00+00:00,1.98,0.0,7.63,8.01,49.10744,43.125,49.10744,43.125,49.10744,43.0766431227006,49.10744,43.0766431227006
2019-01-16 05:00:00+00:00,1.99,0.0,8.07,8.03,54.64441,69.7,69.7,54.64441,54.64441,68.8085661671421,68.8085661671421,54.64441
2019-01-16 06:00:00+00:00,2.62,0.0,8.4,8.16,60.632475,58.75,60.632475,58.75,60.632475,80.72014594595697,80.72014594595697,60.632475
2019-01-16 07:00:00+00:00,3.54,0.0,8.5,8.31,59.624145,37.5,59.624145,37.5,59.624145,59.6245854163194,59.6245854163194,59.624145
2019-01-16 08:00:00+00:00,3.93,12.87,7.63,8.55,62.507615,47.25,62.507615,47.25,62.507615,54.9777145383481,62.507615,54.9777145383481
2019-01-16 09:00:00+00:00,3.8600000000000003,70.12,8.33,8.72,62.277645,72.24,72.24,62.277645,62.277645,73.90137187452707,73.90137187452707,62.277645
2019-01-16 10:00:00+00:00,3.5,138.94,7.85,9.02,61.269315,63.3,63.3,61.269315,61.269315,67.64460573875417,67.64460573875417,61.269315
2019-01-16 11:00:00+00:00,2.88,211.62,11.45,9.13,58.739645,47.275,58.739645,47.275,58.739645,45.98927093547079,58.739645,45.98927093547079
2019-01-16 12:00:00+00:00,2.94,156.25,10.49,8.48,58.43007,62.0,62.0,58.43007,58.43007,92.77605298943767,92.77605298943767,58.43007
2019-01-16 13:00:00+00:00,3.3499999999999996,141.75,8.5,7.21,56.51955,75.0,75.0,56.51955,56.51955,72.98766122397677,72.98766122397677,56.51955
2019-01-16 14:00:00+00:00,3.1100000000000003,103.25,8.55,6.67,54.64441,81.25,81.25,54.64441,54.64441,57.98764701978983,57.98764701978983,54.64441
2019-01-16 15:00:00+00:00,3.16,53.69,7.76,6.51,54.971675,49.09,54.971675,49.09,54.971675,61.96068281239494,61.96068281239494,54.971675
2019-01-16 16:00:00+00:00,3.9000000000000004,3.19,5.8,5.93,67.06279,68.525,68.525,67.06279,67.06279,90.16124683291956,90.16124683291956,67.06279
2019-01-16 17:00:00+00:00,5.04,0.0,4.06,4.91,80.869835,87.5,87.5,80.869835,80.869835,100.8822416421339,100.8822416421339,80.869835
2019-01-16 18:00:00+00:00,5.23,0.0,3.96,5.36,76.91612,87.5,87.5,76.91612,76.91612,76.10606547838512,76.91612,76.10606547838512
2019-01-16 19:00:00+00:00,4.68,0.0,4.7,5.57,67.55811,83.75,83.75,67.55811,67.55811,66.29722051252955,67.55811,66.29722051252955
2019-01-16 20:00:00+00:00,4.22,0.0,3.39,5.64,58.173565,76.47,76.47,58.173565,58.173565,51.72240950924356,58.173565,51.72240950924356
2019-01-16 21:00:00+00:00,3.68,0.0,4.53,5.76,54.617875,51.5,54.617875,51.5,54.617875,48.92899200334332,54.617875,48.92899200334332
2019-01-16 22:00:00+00:00,3.1,0.0,4.29,5.7,51.663645,38.575,51.663645,38.575,51.663645,47.92497067465423,51.663645,47.92497067465423
2019-01-16 23:00:00+00:00,2.39,0.0,3.48,5.51,53.51225,33.35,53.51225,33.35,53.51225,37.31908414986927,53.51225,37.31908414986927
2019-01-17 00:00:00+00:00,2.59,0.0,3.09,5.3,55.248529,42.652,55.248529,42.652,55.248529,57.80265177219106,57.80265177219106,55.248529
2019-01-17 01:00:00+00:00,2.4,0.0,2.72,5.02,52.415496,57.04,57.04,52.415496,52.415496,48.679957762973046,52.415496,48.679957762973046
2019-01-17 02:00:00+00:00,2.31,0.0,2.13,4.66,49.503524,68.575,68.575,49.503524,49.503524,38.58588891879048,49.503524,38.58588891879048
2019-01-17 03:00:00+00:00,2.18,0.0,2.16,4.38,48.459775,28.41,48.459775,28.41,48.459775,61.09193509497935,61.09193509497935,48.459775
2019-01-17 04:00:00+00:00,2.04,0.0,2.45,4.38,47.71424,49.625,49.625,47.71424,47.71424,56.346882443910566,56.346882443910566,47.71424
2019-01-17 05:00:00+00:00,2.1,0.0,2.87,4.58,50.652525,36.71,50.652525,36.71,50.652525,61.31787029611121,61.31787029611121,50.652525
2019-01-17 06:00:00+00:00,2.73,0.0,1.65,4.54,57.502676,43.260000000000005,57.502676,43.260000000000005,57.502676,60.91883508558559,60.91883508558559,57.502676
2019-01-17 07:00:00+00:00,3.68,0.0,1.21,3.97,58.449944,57.26501,58.449944,57.26501,58.449944,61.67704003525319,61.67704003525319,58.449944
2019-01-17 08:00:00+00:00,3.95,33.11,0.91,2.9,59.476151,65.5,65.5,59.476151,59.476151,62.93186990291656,62.93186990291656,59.476151
2019-01-17 09:00:00+00:00,3.38,140.88,2.2,2.64,58.721845,83.57448,83.57448,58.721845,58.721845,74.39955411578815,74.39955411578815,58.721845
2019-01-17 10:00:00+00:00,2.4000000000000004,232.69,9.08,3.8,59.327044,45.8,59.327044,45.8,59.327044,51.51509513548916,59.327044,51.51509513548916
2019-01-17 11:00:00+00:00,2.6599999999999997,288.12,9.4,4.67,56.432614,42.75,56.432614,42.75,56.432614,46.66935468785844,56.432614,46.66935468785844
2019-01-17 12:00:00+00:00,0.9900000000000002,299.38,13.46,5.13,56.809767,44.375,56.809767,44.375,56.809767,56.74045305902856,56.809767,56.74045305902856
2019-01-17 13:00:00+00:00,1.4299999999999997,267.25,13.2,5.39,55.441491,44.4,55.441491,44.4,55.441491,44.0964534050817,55.441491,44.0964534050817
2019-01-17 14:00:00+00:00,1.86,190.31,11.01,5.38,57.949997,47.845,57.949997,47.845,57.949997,50.67508714094668,57.949997,50.67508714094668
2019-01-17 15:00:00+00:00,2.88,75.59,8.25,4.94,58.748158,48.965,58.748158,48.965,58.748158,55.46135892752954,58.748158,55.46135892752954
2019-01-17 16:00:00+00:00,3.9099999999999997,4.16,4.8,2.99,73.957072,49.425,73.957072,49.425,73.957072,86.45069490266262,86.45069490266262,73.957072
2019-01-17 17:00:00+00:00,5.1,0.0,-1.1,1.87,89.060734,49.135000000000005,89.060734,49.135000000000005,89.060734,89.64781320886404,89.64781320886404,89.060734
2019-01-17 18:00:00+00:00,5.23,0.0,-1.42,1.99,87.122343,89.1,89.1,87.122343,87.122343,90.42170140533436,90.42170140533436,87.122343
2019-01-17 19:00:00+00:00,4.84,0.0,-0.56,2.89,76.623456,47.275,76.623456,47.275,76.623456,77.0929555541417,77.0929555541417,76.623456
2019-01-17 20:00:00+00:00,4.32,0.0,-0.49,3.62,60.397106,49.075,60.397106,49.075,60.397106,56.07280016120064,60.397106,56.07280016120064
2019-01-17 21:00:00+00:00,3.75,0.0,-0.2,3.58,58.371005,61.34,61.34,58.371005,58.371005,48.56826938808613,58.371005,48.56826938808613
2019-01-17 22:00:00+00:00,3.2,0.0,-1.09,2.65,55.283613,60.59,60.59,55.283613,55.283613,55.35815937405975,55.35815937405975,55.283613
2019-01-17 23:00:00+00:00,2.51,0.0,-0.8,1.84,53.932879,49.25,53.932879,49.25,53.932879,52.33676763343608,53.932879,52.33676763343608
2019-01-18 00:00:00+00:00,2.69,0.0,-0.45,1.63,55.258449,48.25,55.258449,48.25,55.258449,65.85895138546942,65.85895138546942,55.258449
2019-01-18 01:00:00+00:00,2.53,0.0,-0.08,1.68,54.482025,48.25,54.482025,48.25,54.482025,55.93253848289213,55.93253848289213,54.482025
2019-01-18 02:00:00+00:00,2.45,0.0,2.13,1.74,52.505673,48.485515,52.505673,48.485515,52.505673,47.1840594964284,52.505673,47.1840594964284
2019-01-18 03:00:00+00:00,2.27,0.0,3.89,1.88,50.582259,43.3,50.582259,43.3,50.582259,51.43709629556302,51.43709629556302,50.582259
2019-01-18 04:00:00+00:00,2.12,0.0,5.05,2.37,50.55579,43.3,50.55579,43.3,50.55579,47.03421391690322,50.55579,47.03421391690322
2019-01-18 05:00:00+00:00,2.12,0.0,5.36,2.99,57.278916,48.925,57.278916,48.925,57.278916,54.97305584575305,57.278916,54.97305584575305
2019-01-18 06:00:00+00:00,2.79,0.0,4.82,3.57,63.128565,69.245,69.245,63.128565,63.128565,77.19740399633942,77.19740399633942,63.128565
2019-01-18 07:00:00+00:00,3.6,0.0,4.2,3.63,69.578178,61.690000000000005,69.578178,61.690000000000005,69.578178,26.543440260892496,69.578178,26.543440260892496
2019-01-18 08:00:00+00:00,4.05,13.99,4.76,3.72,67.831224,69.545,69.545,67.831224,67.831224,75.76772378044805,75.76772378044805,67.831224
2019-01-18 09:00:00+00:00,3.93,55.17,5.32,3.91,67.831224,50.05,67.831224,50.05,67.831224,66.75285312616332,67.831224,66.75285312616332
2019-01-18 10:00:00+00:00,3.8800000000000003,89.31,5.7,4.34,64.981395,66.0,66.0,64.981395,64.981395,65.86076553310069,65.86076553310069,64.981395
2019-01-18 11:00:00+00:00,3.83,106.53,6.0,4.99,63.128565,49.475,63.128565,49.475,63.128565,68.78516759323483,68.78516759323483,63.128565
2019-01-18 12:00:00+00:00,3.9199999999999995,110.88,5.74,5.62,62.096274,49.7,62.096274,49.7,62.096274,64.37562706056787,64.37562706056787,62.096274
2019-01-18 13:00:00+00:00,4.04,93.25,6.28,6.05,61.046337,75.0,75.0,61.046337,61.046337,68.55721967735644,68.55721967735644,61.046337
2019-01-18 14:00:00+00:00,3.94,61.88,6.36,6.15,61.681593,61.775,61.775,61.681593,61.681593,59.48124116785499,61.681593,59.48124116785499
2019-01-18 15:00:00+00:00,3.95,20.61,6.49,5.95,62.458017,49.46,62.458017,49.46,62.458017,60.71378138291701,62.458017,60.71378138291701
2019-01-18 16:00:00+00:00,4.57,0.66,6.52,5.65,67.928277,49.75,67.928277,49.75,67.928277,59.46280238663407,67.928277,59.46280238663407
2019-01-18 17:00:00+00:00,5.23,0.0,7.07,5.58,71.978034,49.0,71.978034,49.0,71.978034,55.16614861960882,71.978034,55.16614861960882
2019-01-18 18:00:00+00:00,5.24,0.0,6.1,5.73,67.363605,49.555,67.363605,49.555,67.363605,47.19815669541387,67.363605,47.19815669541387
2019-01-18 19:00:00+00:00,4.8,0.0,4.99,5.84,65.254908,61.75,65.254908,61.75,65.254908,69.23984022090335,69.23984022090335,65.254908
2019-01-18 20:00:00+00:00,4.25,0.0,4.94,6.09,58.567074,61.455,61.455,58.567074,58.567074,65.35390296759736,65.35390296759736,58.567074
2019-01-18 21:00:00+00:00,3.78,0.0,4.11,6.19,59.008224,49.41,59.008224,49.41,59.008224,59.75061133628707,59.75061133628707,59.008224
2019-01-18 22:00:00+00:00,3.18,0.0,4.4,5.9,57.08481,61.375,61.375,57.08481,57.08481,85.74614792487436,85.74614792487436,57.08481
2019-01-18 23:00:00+00:00,2.65,0.0,4.48,5.31,58.152393,70.95,70.95,58.152393,58.152393,54.94243790900255,58.152393,54.94243790900255
2019-01-19 00:00:00+00:00,2.77,0.0,4.92,4.78,55.752537,70.7,70.7,55.752537,55.752537,55.59498678677119,55.752537,55.59498678677119
2019-01-19 01:00:00+00:00,2.52,0.0,5.18,4.7,54.032052,59.56,59.56,54.032052,54.032052,45.11448751004489,54.032052,45.11448751004489
2019-01-19 02:00:00+00:00,2.41,0.0,4.94,4.85,53.440911,48.11,53.440911,48.11,53.440911,51.74836138003764,53.440911,51.74836138003764
2019-01-19 03:00:00+00:00,2.23,0.0,5.53,5.08,51.464559,58.075,58.075,51.464559,51.464559,48.64100420512272,51.464559,48.64100420512272
2019-01-19 04:00:00+00:00,2.09,0.0,5.58,4.98,51.102816,68.04,68.04,51.102816,51.102816,57.91469900906863,57.91469900906863,51.102816
2019-01-19 05:00:00+00:00,2.09,0.0,4.52,4.76,52.329213,64.03999999999999,64.03999999999999,52.329213,52.329213,44.18530486562088,52.329213,44.18530486562088
2019-01-19 06:00:00+00:00,2.29,0.0,4.53,4.51,56.73189,70.2,70.2,56.73189,56.73189,66.35021027819391,66.35021027819391,56.73189
2019-01-19 07:00:00+00:00,2.71,0.0,1.54,4.47,58.002402,55.57,58.002402,55.57,58.002402,54.22346212144246,58.002402,54.22346212144246
2019-01-19 08:00:00+00:00,3.41,7.39,1.5,4.53,62.034513,48.925,62.034513,48.925,62.034513,23.3945281335662,62.034513,23.3945281335662
2019-01-19 09:00:00+00:00,3.42,35.31,3.72,4.96,61.840407,49.025,61.840407,49.025,61.840407,60.32924487430179,61.840407,60.32924487430179
2019-01-19 10:00:00+00:00,3.29,66.78,5.77,5.49,68.078268,48.53335,68.078268,48.53335,68.078268,78.60433799513106,78.60433799513106,68.078268
2019-01-19 11:00:00+00:00,2.12,97.06,18.01,6.14,74.086731,49.35,74.086731,49.35,74.086731,80.47393050302293,80.47393050302293,74.086731
2019-01-19 12:00:00+00:00,1.88,112.25,22.87,6.69,75.092553,55.0,75.092553,55.0,75.092553,71.8647389363076,75.092553,71.8647389363076
2019-01-19 13:00:00+00:00,1.19,98.78,24.91,7.02,74.9955,72.0,74.9955,72.0,74.9955,69.95512427216515,74.9955,69.95512427216515
2019-01-19 14:00:00+00:00,2.4699999999999998,58.56,14.31,7.18,63.507954,94.37528,94.37528,63.507954,63.507954,59.06600326791215,63.507954,59.06600326791215
2019-01-19 15:00:00+00:00,2.61,21.61,11.56,6.95,59.572896,94.85,94.85,59.572896,59.572896,48.607922957656925,59.572896,48.607922957656925
2019-01-19 16:00:00+00:00,3.88,1.6,6.64,6.39,76.901268,77.6,77.6,76.901268,76.901268,73.1047670303164,76.901268,73.1047670303164
2019-01-19 17:00:00+00:00,5.02,0.0,3.85,6.0,95.120763,108.95,108.95,95.120763,95.120763,102.0153930835748,102.0153930835748,95.120763
2019-01-19 18:00:00+00:00,5.19,0.0,4.62,5.75,90.109299,79.025,90.109299,79.025,90.109299,90.89448102990134,90.89448102990134,90.109299
2019-01-19 19:00:00+00:00,4.56,0.0,3.81,5.52,76.018968,79.025,79.025,76.018968,76.018968,77.1089618188844,77.1089618188844,76.018968
2019-01-19 20:00:00+00:00,4.01,0.0,3.77,5.3,68.078268,71.4,71.4,68.078268,68.078268,72.34058745155245,72.34058745155245,68.078268
2019-01-19 21:00:00+00:00,3.57,0.0,2.4,5.05,61.372788,61.275,61.372788,61.275,61.372788,68.33971349002495,68.33971349002495,61.372788
2019-01-19 22:00:00+00:00,3.12,0.0,3.64,4.78,60.569895,85.25,85.25,60.569895,60.569895,50.93050298021247,60.569895,50.93050298021247
2019-01-19 23:00:00+00:00,2.64,0.0,3.02,4.73,64.072626,48.91,64.072626,48.91,64.072626,65.16851762799928,65.16851762799928,64.072626
2019-01-20 00:00:00+00:00,2.77,0.0,4.01,4.65,61.390434,59.405,61.390434,59.405,61.390434,58.66423743609097,61.390434,58.66423743609097
